Team A,Team B,Score A,Score B,Date,Competition,SourceURL
mesa soccer club 2013 black,rsl-az south 2013 blue,3,5,2025-08-28,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,goodyear soccer club 2013 red,4,1,2025-06-25,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,avondale soccer club 2013 gold,2,5,2025-09-04,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,apache junction soccer club 2013 white,3,4,2025-03-12,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,scottsdale soccer club 2013 red,4,4,2024-11-02,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,cave creek soccer club 2013 white,0,3,2025-06-24,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,goodyear soccer club 2013 black,5,1,2025-03-16,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,paradise valley soccer club 2013 gold,4,3,2025-07-09,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,queen creek soccer club 2013 gold,1,1,2024-12-13,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,az arsenal soccer club 2013 white,5,1,2025-03-30,League Play,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 black,paradise valley soccer club 2013 gold,2,0,2025-07-23,League Play,https://rankings.gotsport.com/teams/u13_28
tucson youth soccer 2013 white,phoenix rising 2013 gold,4,4,2025-09-11,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,buckeye soccer club 2013 gold,4,0,2024-11-28,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,goodyear soccer club 2013 white,0,3,2025-08-10,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,mesa soccer club 2013 black,1,5,2025-06-10,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,gilbert soccer club 2013 gold,5,2,2025-06-05,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,rsl-az west valley 2013 black,4,5,2024-12-02,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,goodyear soccer club 2013 blue,2,3,2025-01-06,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,az soccer club 2013 blue,5,2,2025-06-15,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,mesa soccer club 2013 red,4,3,2025-07-29,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,paradise valley soccer club 2013 gold,0,1,2024-12-03,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,paradise valley soccer club 2013 gold,5,5,2025-08-09,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,elite arizona 2013 red,1,3,2025-08-31,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,queen creek soccer club 2013 red,5,2,2025-06-10,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,gilbert soccer club 2013 blue,0,3,2025-01-12,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,tucson youth soccer 2013 red,2,1,2024-12-16,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,scottsdale soccer club 2013 white,0,1,2025-09-23,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,desert 2013 white,4,1,2024-11-05,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,rsl-az west valley 2013 white,5,2,2024-10-23,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,rsl-az south 2013 red,3,5,2025-07-06,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,gilbert soccer club 2013 blue,0,3,2025-06-08,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,buckeye soccer club 2013 gold,4,4,2025-08-31,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,casa grande soccer club 2013 blue,4,5,2025-06-23,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,cave creek soccer club 2013 gold,5,5,2025-06-29,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,buckeye soccer club 2013 white,2,5,2024-10-15,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,avondale soccer club 2013 blue,4,3,2025-02-16,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,chandler soccer club 2013 gold,2,1,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,gilbert soccer club 2013 blue,4,4,2024-11-07,League Play,https://rankings.gotsport.com/teams/u13_29
tucson youth soccer 2013 white,rsl-az north 2013 red,1,0,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_29
apache junction soccer club 2013 blue,avondale soccer club 2013 blue,4,3,2025-03-20,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,apache junction soccer club 2013 black,4,2,2025-09-20,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,scottsdale soccer club 2013 white,4,1,2024-11-07,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,avondale soccer club 2013 gold,3,0,2025-04-19,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,cave creek soccer club 2013 gold,5,2,2025-01-29,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,fountain hills soccer club 2013 blue,5,5,2025-09-21,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,az arsenal soccer club 2013 gold,0,4,2025-09-21,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,phoenix rising 2013 gold,3,5,2025-01-07,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,rsl-az west valley 2013 black,1,5,2025-04-11,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,peoria soccer club 2013 white,5,2,2025-09-28,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,rsl-az west valley 2013 black,4,3,2025-08-01,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,tucson youth soccer 2013 blue,2,5,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,casa grande soccer club 2013 gold,2,2,2025-04-29,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,goodyear soccer club 2013 red,2,1,2025-09-17,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,paradise valley soccer club 2013 blue,2,4,2024-12-30,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,rsl-az south 2013 blue,2,1,2025-02-15,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,surprise soccer club 2013 gold,4,3,2025-03-23,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,chandler soccer club 2013 white,5,1,2025-02-09,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,rsl-az south 2013 red,2,0,2025-07-26,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,buckeye soccer club 2013 gold,1,3,2025-09-08,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,queen creek soccer club 2013 red,2,2,2025-05-29,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,gilbert soccer club 2013 gold,5,2,2024-12-05,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,az arsenal soccer club 2013 red,3,0,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,goodyear soccer club 2013 red,4,1,2025-02-05,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,cave creek soccer club 2013 white,4,1,2024-10-17,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,goodyear soccer club 2013 red,4,5,2025-06-16,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,buckeye soccer club 2013 gold,1,2,2025-06-12,League Play,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 blue,queen creek soccer club 2013 black,4,3,2025-07-20,League Play,https://rankings.gotsport.com/teams/u13_30
surprise soccer club 2013 red,cave creek soccer club 2013 gold,1,2,2024-12-02,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,fountain hills soccer club 2013 white,0,5,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,rsl-az south 2013 blue,2,0,2025-03-05,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,scottsdale soccer club 2013 white,1,5,2025-06-11,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,phoenix premier 2013 red,3,5,2025-09-25,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,avondale soccer club 2013 red,4,2,2025-07-23,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,az arsenal soccer club 2013 red,1,4,2025-09-19,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,buckeye soccer club 2013 blue,5,3,2024-12-06,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,gilbert soccer club 2013 gold,3,1,2025-04-17,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,elite arizona 2013 red,1,4,2025-01-07,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,chandler soccer club 2013 red,5,5,2025-09-18,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,rsl-az south 2013 blue,1,0,2025-02-25,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,glendale soccer club 2013 gold,3,3,2025-01-13,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,rsl-az west valley 2013 black,2,2,2025-08-20,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,buckeye soccer club 2013 gold,2,1,2024-10-29,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,az arsenal soccer club 2013 gold,1,1,2025-06-04,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,casa grande soccer club 2013 gold,1,3,2025-02-27,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,tucson youth soccer 2013 white,0,5,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,mesa soccer club 2013 black,3,2,2024-10-19,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,rsl-az west valley 2013 blue,4,1,2025-03-05,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,cave creek soccer club 2013 blue,4,3,2025-05-20,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,mesa soccer club 2013 gold,1,5,2025-05-12,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,goodyear soccer club 2013 red,2,1,2025-06-08,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,phoenix rising 2013 black,4,4,2024-12-31,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,casa grande soccer club 2013 white,0,0,2024-11-14,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,goodyear soccer club 2013 red,1,5,2024-12-23,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,tucson youth soccer 2013 blue,3,1,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_31
surprise soccer club 2013 red,gilbert soccer club 2013 blue,1,4,2024-12-06,League Play,https://rankings.gotsport.com/teams/u13_31
buckeye soccer club 2013 white,az arsenal soccer club 2013 gold,3,2,2025-01-28,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,mesa soccer club 2013 black,4,4,2025-04-30,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,casa grande soccer club 2013 white,3,4,2024-11-25,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,phoenix premier 2013 white,2,2,2025-03-14,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,goodyear soccer club 2013 blue,2,5,2025-07-16,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,cave creek soccer club 2013 blue,4,0,2025-09-05,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,phoenix rising 2013 blue,1,3,2025-02-08,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,elite arizona 2013 red,4,1,2025-09-16,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,tucson youth soccer 2013 blue,4,0,2025-05-24,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,tucson youth soccer 2013 black,4,0,2025-08-31,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,cave creek soccer club 2013 gold,0,4,2025-07-10,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,cave creek soccer club 2013 gold,3,4,2025-04-17,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,az arsenal soccer club 2013 gold,5,1,2025-02-02,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,elite arizona 2013 blue,2,4,2025-05-08,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,tucson youth soccer 2013 white,0,2,2025-08-20,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,rsl-az west valley 2013 gold,1,1,2025-03-29,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,buckeye soccer club 2013 blue,3,4,2025-05-26,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,tucson youth soccer 2013 white,3,0,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,mesa soccer club 2013 white,0,1,2025-03-11,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,mesa soccer club 2013 red,0,3,2025-09-11,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,casa grande soccer club 2013 blue,5,2,2025-05-20,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,mesa soccer club 2013 white,0,0,2024-12-13,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,cave creek soccer club 2013 blue,2,5,2025-05-15,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,rsl-az west valley 2013 gold,0,5,2025-05-16,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,rsl-az west valley 2013 white,5,3,2025-08-07,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,rsl-az west valley 2013 gold,4,2,2024-11-14,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,casa grande soccer club 2013 blue,3,0,2025-01-18,League Play,https://rankings.gotsport.com/teams/u13_32
buckeye soccer club 2013 white,apache junction soccer club 2013 blue,3,0,2025-02-22,League Play,https://rankings.gotsport.com/teams/u13_32
rsl-az west valley 2013 blue,paradise valley soccer club 2013 blue,1,4,2024-12-23,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,apache junction soccer club 2013 black,1,1,2024-11-26,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,rsl-az south 2013 blue,3,4,2025-07-02,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,elite arizona 2013 blue,5,0,2025-07-19,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,chandler soccer club 2013 gold,1,0,2025-08-05,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,tucson youth soccer 2013 red,1,2,2024-12-17,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,fountain hills soccer club 2013 white,1,3,2024-10-20,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,queen creek soccer club 2013 gold,3,3,2024-10-28,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,elite arizona 2013 red,3,4,2025-09-07,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,az arsenal soccer club 2013 white,4,1,2025-07-17,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,apache junction soccer club 2013 black,1,5,2025-06-07,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,queen creek soccer club 2013 black,3,4,2025-09-22,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,mesa soccer club 2013 red,0,1,2024-12-11,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,surprise soccer club 2013 gold,4,0,2025-01-19,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,mesa soccer club 2013 black,3,0,2024-11-15,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,fountain hills soccer club 2013 blue,5,4,2025-08-01,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,scottsdale soccer club 2013 blue,0,2,2025-08-01,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,tucson youth soccer 2013 red,5,0,2024-11-29,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,cave creek soccer club 2013 gold,2,4,2025-10-01,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,rsl-az west valley 2013 white,1,2,2025-07-10,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,phoenix premier 2013 white,2,5,2025-03-25,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,paradise valley soccer club 2013 gold,4,0,2025-08-19,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,paradise valley soccer club 2013 gold,3,0,2025-10-10,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,scottsdale soccer club 2013 white,2,4,2025-06-06,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,gilbert soccer club 2013 white,3,0,2025-04-24,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,chandler soccer club 2013 white,4,0,2025-06-10,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,chandler soccer club 2013 white,0,0,2025-07-19,League Play,https://rankings.gotsport.com/teams/u13_33
rsl-az west valley 2013 blue,casa grande soccer club 2013 white,0,3,2025-03-26,League Play,https://rankings.gotsport.com/teams/u13_33
gilbert soccer club 2013 blue,mesa soccer club 2013 red,4,3,2025-09-25,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,rsl-az west valley 2013 blue,0,5,2024-10-11,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,gilbert soccer club 2013 black,2,4,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,rsl-az west valley 2013 white,3,0,2025-02-26,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,surprise soccer club 2013 red,0,0,2025-03-27,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,apache junction soccer club 2013 black,3,2,2025-04-26,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,mesa soccer club 2013 white,1,4,2025-09-11,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,apache junction soccer club 2013 white,1,5,2024-12-25,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,apache junction soccer club 2013 black,1,0,2025-02-28,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,cave creek soccer club 2013 gold,0,0,2025-05-07,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,paradise valley soccer club 2013 gold,2,3,2025-03-24,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,chandler soccer club 2013 white,5,4,2025-07-09,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,goodyear soccer club 2013 white,1,4,2025-06-27,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,tucson youth soccer 2013 white,0,2,2025-09-30,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,buckeye soccer club 2013 white,0,0,2024-10-21,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,cave creek soccer club 2013 gold,2,1,2024-11-27,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,rsl-az north 2013 red,1,1,2025-09-24,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,scottsdale soccer club 2013 red,5,3,2024-11-14,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,az soccer club 2013 gold,1,5,2024-11-01,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,az soccer club 2013 blue,5,4,2025-03-13,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,az soccer club 2013 white,3,2,2025-09-11,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,mesa soccer club 2013 black,2,2,2025-03-28,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,chandler soccer club 2013 white,4,4,2025-04-29,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,casa grande soccer club 2013 gold,1,0,2024-11-15,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,queen creek soccer club 2013 red,0,5,2025-03-01,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,paradise valley soccer club 2013 gold,3,1,2025-08-30,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,phoenix rising 2013 black,3,2,2025-02-19,League Play,https://rankings.gotsport.com/teams/u13_34
gilbert soccer club 2013 blue,glendale soccer club 2013 gold,4,2,2025-09-29,League Play,https://rankings.gotsport.com/teams/u13_34
chandler soccer club 2013 gold,az soccer club 2013 black,5,1,2025-03-28,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,rsl-az yuma 2013 gold,5,2,2024-12-04,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,buckeye soccer club 2013 gold,5,3,2025-01-22,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,goodyear soccer club 2013 red,2,5,2025-06-19,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,apache junction soccer club 2013 white,0,4,2025-08-19,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,az soccer club 2013 black,5,0,2025-10-10,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,maricopa soccer club 2013 red,1,5,2025-06-12,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,peoria soccer club 2013 gold,2,1,2025-08-24,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,apache junction soccer club 2013 white,3,5,2025-01-16,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,rsl-az west valley 2013 black,5,1,2025-06-02,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,casa grande soccer club 2013 gold,2,0,2024-12-07,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,rsl-az south 2013 red,1,5,2025-03-19,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,scottsdale soccer club 2013 white,2,5,2025-01-04,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,peoria soccer club 2013 blue,1,3,2025-10-01,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,glendale soccer club 2013 gold,4,0,2025-08-01,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,apache junction soccer club 2013 white,2,4,2025-09-04,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,queen creek soccer club 2013 black,3,2,2024-10-13,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,az arsenal soccer club 2013 red,1,1,2025-09-23,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,rsl-az south 2013 blue,3,2,2025-06-06,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,queen creek soccer club 2013 gold,4,3,2025-09-05,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,casa grande soccer club 2013 gold,2,1,2024-10-12,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,avondale soccer club 2013 red,5,2,2025-04-27,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,az arsenal soccer club 2013 white,4,3,2025-07-10,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,buckeye soccer club 2013 gold,3,3,2024-12-02,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,avondale soccer club 2013 blue,2,1,2025-01-28,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,cave creek soccer club 2013 gold,0,2,2025-01-16,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,surprise soccer club 2013 gold,5,3,2025-08-14,League Play,https://rankings.gotsport.com/teams/u13_35
chandler soccer club 2013 gold,rsl-az north 2013 red,0,1,2025-02-28,League Play,https://rankings.gotsport.com/teams/u13_35
buckeye soccer club 2013 blue,casa grande soccer club 2013 blue,0,1,2025-09-07,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,tucson youth soccer 2013 red,2,1,2025-01-24,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,gilbert soccer club 2013 blue,1,4,2025-05-09,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,goodyear soccer club 2013 red,4,5,2025-02-19,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,gilbert soccer club 2013 red,4,4,2025-08-31,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,glendale soccer club 2013 gold,3,5,2025-03-21,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,tucson youth soccer 2013 black,5,4,2025-07-17,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,rsl-az north 2013 red,4,5,2024-12-23,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,casa grande soccer club 2013 blue,1,0,2024-10-14,League Play,https://rankings.gotsport.com/teams/u13_36
buckeye soccer club 2013 blue,avondale soccer club 2013 red,2,1,2025-03-01,League Play,https://rankings.gotsport.com/teams/u13_36
