Team A,Team B,Score A,Score B,Date,Competition,SourceURL
next level soccer (az) 2015,rsl-az yuma 2015 white,1,4,2025-06-27,Cactus Cup,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,elite arizona 2015 white,4,0,2024-10-15,Cactus Cup,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,epic soccer club 2015 red,2,4,2025-05-28,Desert Classic,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,paris saint-germain phoenix 2015 white,3,0,2024-11-27,Cactus Cup,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,rsl-az north 2015 black,0,1,2025-03-30,Valley Championship,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,rsl-az west valley 2015 white,0,1,2025-03-17,Cactus Cup,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,scottsdale city 2015 blue,3,3,2025-07-22,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,east valley/nsfc 2015,1,0,2025-05-27,Valley Championship,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,elite arizona 2015 blue,4,3,2024-11-11,Desert Classic,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,thunderbird 2015 blue,3,3,2024-11-13,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,deportivo arizona 2015 blue,1,0,2024-11-21,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,tucson youth soccer 2015 white,0,2,2025-09-20,AZ Cup,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,ccv stars 2015 white,2,4,2025-09-27,Desert Classic,https://rankings.gotsport.com/teams/u11_30
next level soccer (az) 2015,fbsl 2015 red,1,4,2025-04-15,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_30
north scottsdale soccer club 2015,phoenix premier 2015 blue,0,3,2024-12-17,Desert Classic,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,batavia 2015,2,4,2025-09-22,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,flagstaff 2015,1,0,2025-09-02,Cactus Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,union maricopa 2015 red,3,0,2024-10-11,Valley Championship,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona soccer club 2015 red,0,0,2025-06-15,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,dynamos 2015 red,1,4,2025-06-19,Cactus Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,real arizona 2015 red,4,4,2025-09-01,Valley Championship,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona 2015 red,4,1,2025-08-04,Desert Classic,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,canyon del oro soccer club 2015 red,3,1,2025-05-03,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,state 48 2015,3,3,2024-12-12,Valley Championship,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona soccer club 2015 black,2,4,2025-03-03,AZ Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,spartans (az) 2015 red,1,0,2025-09-06,Valley Championship,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona soccer club 2015 blue,0,0,2025-04-10,AZ Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,united latinos 2015 blue,4,0,2025-06-10,Cactus Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona 2015 white,4,3,2025-09-06,Valley Championship,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,az arsenal soccer club 2015 red,3,4,2024-10-22,Desert Classic,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,arizona soccer club 2015 blue,1,1,2025-05-29,AZ Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,rsl-az south 2015 red,0,4,2025-05-17,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,thunderbird 2015 blue,0,1,2025-05-22,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,united latinos 2015 black,3,4,2025-01-31,AZ Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,east valley/nsfc 2015,4,4,2025-10-03,Desert Classic,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,united latinos 2015 blue,2,4,2025-06-30,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,rsl-az north 2015 white,1,0,2024-12-07,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,rsl-az yuma 2015 black,3,2,2025-03-29,Cactus Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,dynamos 2015 blue,1,4,2024-11-24,Cactus Cup,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,az arsenal soccer club 2015 black,4,2,2025-05-01,Desert Classic,https://rankings.gotsport.com/teams/u11_31
north scottsdale soccer club 2015,la academia 2015 blue,4,2,2025-08-14,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_31
excel soccer 2015 blue,ccv stars 2015 blue,1,2,2025-06-01,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,dynamos 2015 blue,2,2,2025-03-24,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,arizona soccer club 2015 blue,4,4,2025-06-25,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,epic soccer club 2015 red,4,4,2024-12-06,Cactus Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,epic soccer club 2015 red,2,2,2025-06-19,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,rsl-az south 2015 white,0,1,2025-04-14,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,rsl-az west valley 2015 white,2,4,2025-07-29,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,paladin soccer club 2015 red,4,0,2024-12-14,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,rsl-az south 2015 blue,4,2,2025-09-04,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,ccv stars 2015 red,2,1,2025-05-08,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,phoenix rising 2015 red,0,2,2025-02-04,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,phoenix premier 2015 black,2,4,2024-12-28,Cactus Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,united latinos 2015 red,4,2,2025-01-09,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,fbsl 2015 red,2,2,2025-06-25,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,fbsl 2015 white,2,1,2025-06-16,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,amore soccer 2015,0,1,2025-08-08,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,deportivo arizona 2015 white,2,1,2025-08-29,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,phoenix united futbol club 2015,2,3,2025-02-21,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,north scottsdale soccer club 2015,1,1,2025-05-22,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,vail 2015 blue,3,3,2025-02-10,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,union maricopa 2015 red,0,1,2025-01-17,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,paladin soccer club 2015 blue,1,1,2025-06-01,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,arizona 2015 white,2,0,2024-10-10,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,paladin soccer club 2015 red,3,2,2025-05-18,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,fbsl 2015 red,2,4,2025-02-20,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,deportivo arizona 2015 white,0,2,2024-10-30,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,phoenix rush 2015 white,0,3,2024-11-05,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,la academia 2015 white,4,0,2024-11-14,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,renegades soccer club 2015,0,4,2025-03-28,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,fbsl 2015 blue,2,1,2024-12-14,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,arizona soccer club 2015 blue,0,2,2024-10-18,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,ayso 350 alliance 2015 blue,3,2,2024-10-11,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,epic soccer club 2015 white,4,2,2025-03-03,Desert Classic,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,madison 2015 blue,3,3,2024-11-28,AZ Cup,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,scottsdale city 2015 red,4,0,2025-10-06,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 blue,canyon del oro soccer club 2015 blue,1,2,2024-12-18,Valley Championship,https://rankings.gotsport.com/teams/u11_32
excel soccer 2015 white,sonora 2015 blue,1,0,2024-11-13,Desert Classic,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,paladin soccer club 2015 blue,1,1,2024-12-27,Valley Championship,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,rsl-az yuma 2015 blue,1,3,2025-05-22,Valley Championship,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,canyon del oro soccer club 2015 blue,1,2,2025-09-10,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,bala 2015 blue,2,0,2025-02-02,Desert Classic,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,batavia 2015,3,1,2025-05-18,Desert Classic,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,spartans (az) 2015 blue,1,3,2024-12-16,Cactus Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,az inferno 2015,2,2,2025-09-08,Desert Classic,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,amore soccer 2015,3,3,2025-07-26,AZ Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,epic soccer club 2015 red,0,4,2025-02-21,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,fbsl 2015 red,0,4,2025-03-31,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,arizona 2015 black,0,4,2025-03-10,AZ Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,ayso 350 alliance 2015 blue,0,0,2024-10-21,Cactus Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,la academia 2015 white,2,2,2025-04-15,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,synergy az 2015 red,0,3,2025-05-16,Cactus Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,elite arizona 2015 blue,1,2,2025-08-20,AZ Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,sun warriors azfc 2015 blue,3,4,2024-11-22,AZ Cup,https://rankings.gotsport.com/teams/u11_33
excel soccer 2015 white,az arsenal soccer club 2015 blue,3,3,2025-05-20,Desert Classic,https://rankings.gotsport.com/teams/u11_33
madison 2015 blue,rsl-az yuma 2015 blue,0,2,2024-12-10,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,rsl-az south 2015 red,0,2,2025-09-29,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,excel soccer 2015 blue,3,3,2025-09-26,Cactus Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,sun warriors azfc 2015 red,1,3,2025-08-30,Valley Championship,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,paladin soccer club 2015 red,4,2,2025-05-01,Valley Championship,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,real arizona 2015 red,2,2,2024-12-05,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,renegades soccer club 2015,1,1,2024-10-14,Desert Classic,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,arizona 2015 white,1,4,2025-01-03,Desert Classic,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,la academia 2015 blue,2,1,2025-05-29,Cactus Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,renegades soccer club 2015,0,3,2025-09-08,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,bala 2015 blue,2,2,2024-12-31,Cactus Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,rsl-az south 2015 blue,2,4,2025-07-18,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,sun warriors azfc 2015 black,1,1,2025-04-27,Desert Classic,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,ayso united (az) 2015 blue,0,0,2024-12-31,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,spartak 2015 white,1,3,2024-10-24,Desert Classic,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,arizona soccer club 2015 white,4,2,2025-07-14,Cactus Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,az arsenal soccer club 2015 white,3,0,2025-02-22,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,phoenix premier 2015 white,1,1,2025-03-26,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,ayso united (az) 2015 black,4,4,2025-06-04,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,arizona soccer club 2015 black,1,3,2025-05-14,Valley Championship,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,ayso united (az) 2015 black,4,1,2024-12-26,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,rsl-az south 2015 blue,0,3,2024-11-16,Cactus Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,scottsdale city 2015 blue,4,1,2024-11-16,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 blue,deportivo arizona 2015 blue,1,4,2025-04-06,AZ Cup,https://rankings.gotsport.com/teams/u11_34
madison 2015 white,arizona soccer club 2015 blue,0,1,2025-09-14,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,sun warriors azfc 2015 red,3,0,2025-01-06,Desert Classic,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,sonora 2015 black,4,4,2025-07-19,Cactus Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,ayso united (az) 2015 blue,4,4,2025-03-13,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,state 48 2015,4,2,2025-05-08,Cactus Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,real arizona 2015 blue,1,2,2025-01-14,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,canyon del oro soccer club 2015 white,3,3,2025-08-01,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,thunderbird 2015 white,4,3,2025-09-10,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,rsl-az west valley 2015 blue,0,3,2024-12-22,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,elite arizona 2015 white,0,4,2025-04-10,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,arizona soccer club 2015 white,0,0,2024-10-11,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,la academia 2015 red,2,1,2025-07-27,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,elite arizona 2015 white,2,4,2025-02-01,Cactus Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,paladin soccer club 2015 blue,1,2,2025-04-10,Cactus Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,la academia 2015 white,3,1,2025-09-29,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,arizona 2015 blue,1,1,2025-01-03,Desert Classic,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,thunderbird 2015 blue,1,4,2025-03-06,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,spartans (az) 2015 red,1,1,2024-10-25,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,canyon del oro soccer club 2015 black,4,2,2025-02-25,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,union maricopa 2015 white,3,3,2025-06-12,Desert Classic,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,arizona soccer club 2015 blue,3,1,2025-08-09,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,canyon del oro soccer club 2015 red,0,2,2024-11-17,Desert Classic,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,excel soccer 2015 white,0,0,2025-01-19,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,spartans (az) 2015 red,4,2,2025-04-01,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,bala 2015 blue,4,2,2025-10-06,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,la academia 2015 black,2,4,2025-08-01,Cactus Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,pima county surf soccer club 2015,1,2,2025-06-19,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,phoenix rising 2015 blue,4,1,2025-08-12,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,real arizona 2015 red,2,0,2025-06-27,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,canyon del oro soccer club 2015 black,2,1,2025-07-10,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,thunderbird 2015 white,4,0,2025-09-27,AZ Cup,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,real arizona 2015 blue,1,2,2025-09-09,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,paladin soccer club 2015 blue,1,3,2024-11-06,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,spartak 2015 white,2,0,2025-02-14,Valley Championship,https://rankings.gotsport.com/teams/u11_35
madison 2015 white,la academia 2015 blue,2,4,2025-06-13,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_35
dynamos 2015 blue,madison 2015 white,3,1,2024-12-21,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,playmaker futbol 2015,0,0,2025-03-01,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,real arizona 2015 white,1,2,2025-09-06,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,phoenix rising 2015 red,2,2,2025-09-19,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,union maricopa 2015 blue,1,2,2025-06-24,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,arizona 2015 white,0,1,2025-03-20,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,bala 2015 white,3,3,2024-12-02,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,phoenix united futbol club 2015,1,2,2025-02-16,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,phoenix premier 2015 white,1,3,2025-02-04,AZ Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,spartans (az) 2015 blue,4,2,2025-03-17,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,sonora 2015 white,0,2,2025-09-22,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,canyon del oro soccer club 2015 black,0,4,2025-03-09,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,phoenix premier 2015 red,0,2,2025-07-01,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,ayso united (az) 2015 black,4,3,2025-06-12,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,tucson youth soccer 2015 blue,4,1,2025-02-24,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,rsl-az north 2015 black,2,3,2025-05-20,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,rsl-az south 2015 white,4,2,2025-05-15,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,real arizona 2015 white,0,1,2025-05-18,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,rsl-az north 2015 white,0,0,2024-12-12,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,sun warriors azfc 2015 white,1,1,2025-02-04,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,union maricopa 2015 white,4,1,2025-02-22,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,ayso 350 alliance 2015 blue,1,0,2024-12-10,AZ Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,scottsdale city 2015 white,0,1,2025-03-08,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,ayso united (az) 2015 blue,4,1,2025-08-02,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,rsl-az north 2015 black,0,4,2025-09-06,AZ Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,bala 2015 blue,1,1,2025-04-07,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,az arsenal soccer club 2015 black,2,3,2025-02-25,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,arizona soccer club 2015 black,4,3,2025-08-16,Desert Classic,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,synergy az 2015 black,3,2,2025-06-25,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,spartak 2015 blue,4,4,2025-01-03,AZ Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,renegades soccer club 2015,3,0,2024-12-03,Cactus Cup,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,elite arizona 2015 blue,1,3,2025-05-12,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,union maricopa 2015 black,0,3,2025-07-16,Desert Classic,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,bala 2015 blue,4,0,2024-12-11,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,united latinos 2015 red,2,4,2025-02-27,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,epic soccer club 2015 red,0,0,2025-03-02,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,scottsdale city 2015 blue,2,4,2025-06-04,Desert Classic,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 blue,ayso 350 alliance 2015 white,1,3,2025-07-20,Valley Championship,https://rankings.gotsport.com/teams/u11_36
dynamos 2015 white,rsl-az west valley 2015 blue,1,2,2025-10-07,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,union maricopa 2015 red,1,1,2025-01-15,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,sonora 2015 blue,3,3,2024-11-29,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,spartans (az) 2015 blue,1,3,2025-08-19,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,fbsl 2015 red,3,0,2024-10-31,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,fbsl 2015 red,4,1,2025-03-25,Desert Classic,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,tucson youth soccer 2015 blue,1,4,2025-05-25,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,az arsenal soccer club 2015 white,3,0,2025-06-25,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,sonora 2015 black,1,1,2025-01-25,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,north scottsdale soccer club 2015,4,2,2024-12-04,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,phoenix premier 2015 red,3,4,2025-03-01,Cactus Cup,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,fbsl 2015 white,1,2,2025-08-16,AZ Cup,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,canyon del oro soccer club 2015 red,2,2,2025-01-22,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,sun warriors azfc 2015 blue,3,4,2025-03-26,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,elite arizona 2015 red,2,4,2025-06-11,AZ Cup,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,spartak 2015 blue,3,3,2025-09-23,Cactus Cup,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,north scottsdale soccer club 2015,1,1,2025-01-16,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,phoenix rising 2015 red,2,1,2025-01-15,AZ Cup,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,deportivo arizona 2015 white,0,1,2025-01-04,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,la academia 2015 red,1,3,2025-01-08,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,excel soccer 2015 white,4,0,2025-01-06,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,az arsenal soccer club 2015 red,0,0,2025-02-28,Valley Championship,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,arizona 2015 white,2,0,2025-02-13,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,tucson youth soccer 2015 blue,0,1,2024-10-15,Desert Classic,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 white,union maricopa 2015 blue,3,4,2025-07-19,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_37
dynamos 2015 red,union maricopa 2015 red,0,4,2025-04-05,Cactus Cup,https://rankings.gotsport.com/teams/u11_38
dynamos 2015 red,sun warriors azfc 2015 white,4,3,2024-12-20,Valley Championship,https://rankings.gotsport.com/teams/u11_38
dynamos 2015 red,dynamos 2015 blue,0,1,2025-02-26,Phoenix Premier League,https://rankings.gotsport.com/teams/u11_38
dynamos 2015 red,sonora 2015 red,0,3,2025-05-11,Cactus Cup,https://rankings.gotsport.com/teams/u11_38
dynamos 2015 red,sun warriors azfc 2015 white,2,3,2025-04-19,Arizona U11 State League,https://rankings.gotsport.com/teams/u11_38
