gotsport_team_id,display_name,club,state,region,country,age_group,gender
42160590,French Football Federation Academy 2015 Upamecano,French Football Academy,NYE,1,USA,U11,M
42176864,New England Force 2015 Boys Pre Surge White,New England Force,MA,1,USA,U11,M
42159391,Cupertino FC Flames 15B White,Cupertino FC,CAN,4,USA,U11,M
42161306,Loudoun 2015B Gray,Loudoun Soccer Club,VA,1,USA,U11,M
42161199,Shore FC- U10,Shore Soccer League,VA,1,USA,U11,M
42161085,Salford City 15B,A3 Soccer,MD,1,USA,U11,M
42159365,Napa Sport 2015 Olympico White,Napa Sport Soccer Club,CAN,4,USA,U11,M
42163624,Tinley Park Bobcats 2015 Black,Tinley Park Bobcats,IL,2,USA,U11,M
42162324,Stafford Revolution 15B White,Stafford Soccer,VA,1,USA,U11,M
42159162,CVSJ 15B Hawks,Central Valley San Jose SC,CAN,4,USA,U11,M
42161102,ESC ELITE ACADEMY 2015 BOYS BLACK,Edmond SC,OK,3,USA,U11,M
42162868,MI Stars Macomb 15B Pre MLS Next,Michigan Stars Elite SC,MI,2,USA,U11,M
42160422,15B Colonial Black,SJEB FC,NJ,1,USA,U11,M
42161819,2015B White,SPFSC EP3,NJ,1,USA,U11,M
42161288,USAI 2015B White,USAI,IN,2,USA,U11,M
42161673,Sterling 2015B Academy I,Sterling Soccer Club,VA,1,USA,U11,M
42163854,AU 2015-2016 Boys,Addison United SC,VT,1,USA,U11,M
42186787,Kansas Rush Academy 15B,Kansas Rush,KS,2,USA,U11,M
42158199,15B EA2,Los Angeles SC,CAS,4,USA,U11,M
42158372,IFC B2015*,Irvine Futbol Club,CAS,4,USA,U11,M
42163676,Yuba Elite FC 15B Black,Yuba Elite FC,CAN,4,USA,U11,M
42161576,Ginga FC Coastal Boys 2015 Pre-MLS NEXT Academy Division,Ginga FC,CT,1,USA,U11,M
42162645,2015B Yellow,FD Football Club,FL,3,USA,U11,M
42159962,SLSG MO B 2015 Arsenal,St. Louis Scott Gallagher,MO,2,USA,U11,M
42163254,INTER,Elites United SZ,NYE,1,USA,U11,M
42160674,Achilles 15,Achilles Football Club,MD,1,USA,U11,M
42160765,MN Rush 2015B Black,North Star FC,MN,2,USA,U11,M
42160206,Rose Tree Kixx,Rose Tree SC,PAE,1,USA,U11,M
42164269,SSC 15B Premier,Sting Soccer Club,ID,4,USA,U11,M
42161339,Barça Academy Chicago 2015 Grana,Barca Academy Chicago,IL,2,USA,U11,M
42160969,Loudoun 2015B Green,Loudoun Soccer Club,VA,1,USA,U11,M
42165303,GSE Select 2015,,NJ,1,USA,U11,M
42160969,Loudoun 2015B Green,Loudoun Soccer Club,VA,1,USA,U11,M
42161557,Texas Warriors FC Pre ECNL 15B Red,Texas Warriors FC,TXN,3,USA,U11,M
42165303,GSE Select 2015,,NJ,1,USA,U11,M
42164070,ORU 2015 Boys Blue,Oyster River United,NH,1,USA,U11,M
42158195,IAR B15 Black,Inter Academy Rockers,CAS,4,USA,U11,M
42161956,El Paso Sundevils FC 15,El Paso Premier League,TXN,3,USA,U11,M
42162820,WNY Flash Rochester 2015B Premier I,Western New York Flash,NYW,1,USA,U11,M
42169866,Windsor 2015 B Red,Liverpool FC-IA Michigan,MI,2,USA,U11,M
42162823,East Texas Elite FC - Lewis 2015B,East Texas Elite FC,TXS,3,USA,U11,M
42160404,Boys 2015,Real Boston FC,MA,1,USA,U11,M
42161059,SK Sunblazer U11,"South Kendall Sunblazer Soccer Club, Inc.",FL,3,USA,U11,M
42164416,Manheim United 2015 Maroon - Boys Travel,Manheim Area SC,PAE,1,USA,U11,M
42158912,MO Rush 2015B Grey,Missouri Rush,MO,2,USA,U11,M
42160020,ORCAS,Greater Long Beach (LIJSL),NYE,1,USA,U11,M
42164170,2015 Boys - Collins 4W,Bay Soccer Club,OH,2,USA,U11,M
42161567,BRAUSA '15 YELLOW,Brausa United Futebol Club,MD,1,USA,U11,M
42158353,ALBION SC Central Cal AV B15 Premier,Central Cal Aztecs,CAS,4,USA,U11,M
42161980,Pittsburgh Riverhounds Academy Pre-RL 2015 Boys,,PAW,1,USA,U11,M
42159893,Dewitt SC - 2015 Boys Blue,Dewitt Soccer Club,MI,2,USA,U11,M
42159934,Club Dallas Academy,Club Dallas Academy,TXN,3,USA,U11,M
42163035,FOSC B15 Elite,Fairfield Optimist Soccer Club,OH,2,USA,U11,M
42162437,East Texas Matadors 15B,Independent Teams - NTX,TXN,3,USA,U11,M
42160952,CFC Ole B2015 Academy #1,Ole FC,CT,1,USA,U11,M
42163560,Cleveland Force 15B White East,Cleveland Force SC,OH,2,USA,U11,M
42162937,LEGEND SC B 2015,Legend SC,OH,2,USA,U11,M
42161381,15 USA Rangers Red,Clay County SC United Soccer Alliance,FL,3,USA,U11,M
42176837,2015 (U11) White,Miami Futbol Academy Rush ,FL,3,USA,U11,M
42158413,Teal B2015 Hidalgo,Intra FC,CAS,4,USA,U11,M
42159919,PA Classics Hbg 2015 Boys U11 Elite,PA Classics Harrisburg (LDSA),PAE,1,USA,U11,M
42176994,Juventus Academy Las Vegas U11 Chiellini,Juventus Academy Las Vegas,NV,4,USA,U11,M
42159820,Westfield SA Leon,WSA,NJ,1,USA,U11,M
42162756,U11 Gold ll TW,GFI Academy,TXS,3,USA,U11,M
42176173,Alliance FC '15 Academy Boys,Alliance Futbol Club (MO),MO,2,USA,U11,M
42175282,NSC B15 Thunder,Northshore Select Club,WA,4,USA,U11,M
42162810,UPPER 90 FC 2015 Boys Team Red,Upper 90 FC,OH,2,USA,U11,M
42175805,SWAT KR,SWAT Soccer,UT,4,USA,U11,M
42163893,Barre Boys 2015,Barre SC,VT,1,USA,U11,M
42176331,CVSA 2015 Boys Red,Cuyahoga Valley Soccer Academy,OH,2,USA,U11,M
42176644,SOCA 2015 Boys Blue,Soccer Organization Charlottesville Area,VA,1,USA,U11,M
42176376,FIRE FC 15B,Wichita Regional Soccer Association,KS,2,USA,U11,M
42176376,FIRE FC 15B,Wichita Regional Soccer Association,KS,2,USA,U11,M
42159292,Hereford 2015 Boys Gold,Hereford Soccer Club,MD,1,USA,U11,M
42162364,Boynton United FC U11 (2015),Boynton United FC,FL,3,USA,U11,M
42160800,TCFC Red Bulls B2015,Taylor Creek Youth Organization,OH,2,USA,U11,M
42163255,Vermont Fusion U10 Green,VT Fusion Soccer,VT,1,USA,U11,M
42163425,NEWTON RAILERS 15B,NEWTON RAILERS,KS,2,USA,U11,M
42162426,Buffalo Stallions 2015 Boys Blue,Buffalo Stallions,NYW,1,USA,U11,M
42161112,ALBION SC Riverside B15 Academy,ALBION SC Riverside,CAS,4,USA,U11,M
42160709,Plainfield United SC 2015B Premier II,United Elite,IL,2,USA,U11,M
42175629,Columbia Premier SC 15B Black 3,Columbia Premier Soccer Club,OR,4,USA,U11,M
42161893,MUSC 2015 Boys Blue,Monmouth United Soccer,NJ,1,USA,U11,M
42159409,15B Gray 2,Sacramento United,CAN,4,USA,U11,M
42164064,VTUSA U10 Boys,Vermont United Soccer Academy,VT,1,USA,U11,M
42159043,Pacifica United SC B2015 Gray,Pacifica United Soccer Club,CAN,4,USA,U11,M
42161360,SG Spartans FC 2015/16B,Bainbridge Decatur County Recreation Authority,GA,3,USA,U11,M
42161681,Mercury Premier 2015 Boys White,Mercury,OH,2,USA,U11,M
42162610,Dr. Phillips Soccer Club U11 Blue,Boynton United FC,FL,3,USA,U11,M
42158246,DYNAMO B2015 White,Dynamo,CAN,4,USA,U11,M
42174648,Summer Select Black '15 (B),FC DELCO,PAE,1,USA,U11,M
42163529,CFC Misphitz 15B,Carson FC,NV,4,USA,U11,M
42158246,DYNAMO B2015 White,Dynamo,CAN,4,USA,U11,M
42163842,Skills FC 2015B Black,Skills FC,MN,2,USA,U11,M
42163182,2015/16 Premier Boys Red,FC America Maine,ME,1,USA,U11,M
42159445,San Jose Rush 15B Black,San Jose Rush,CAN,4,USA,U11,M
42176723,CC Wolfpack 2015,,CO,4,USA,U11,M
42176266,North FC Hudson Pre-ECNL B15,North FC,OH,2,USA,U11,M
42176682,SA City 15B White,San Antonio City SC,TXS,3,USA,U11,M
42185128,PCFC Unity,Portland Community FC ,OR,4,USA,U11,M
42163297,Juventus Premier FC 15B Sikora,Juventus Premier Futbol Club,TXN,3,USA,U11,M
42159903,Bath U10 Boys,Bath Soccer,MI,2,USA,U11,M
42176766,United PDX - 15B Gorge,,OR,4,USA,U11,M
42163473,SA United 2015 Boys Black,SA United Soccer Club,TXS,3,USA,U11,M
42163744,Chicago Edge B2015 Select,Chicago Edge SC,IL,2,USA,U11,M
42161965,TAG Pre ECNL 15B Gold East,TAG Soccer,TXN,3,USA,U11,M
42161310,SE Red 2015B,Liverpool FC,MA,1,USA,U11,M
42160061,Porto,Bellport ,NYE,1,USA,U11,M
42159527,Michigan Tigers 2015 Boys White,Michigan Tigers FC,MI,2,USA,U11,M
42160489,Romeo FC 15 Boys Earthquakes,North Macomb Community Youth Soccer,MI,2,USA,U11,M
42176261,Sting Pre-ECNL Ausenbaugh,,NE,2,USA,U11,M
42159859,Brooklyn City F.C. B15 Asphalt,Brooklyn City FC,NYE,1,USA,U11,M
42159859,Brooklyn City F.C. B15 Asphalt,Brooklyn City FC,NYE,1,USA,U11,M
42176261,Sting Pre-ECNL Ausenbaugh,,NE,2,USA,U11,M
42158386,B2015 - Garcia - OC,Tiffiny's Soccer Club,CAS,4,USA,U11,M
42176729,NEFC South APEX Boys 2015 Pre-MLS Next Academy,NEFC,MA,1,USA,U11,M
42162011,2015 Panthers,Panthers FC,MD,1,USA,U11,M
42159927,Solar SW 15B Garcia.S White,Solar SC,TXN,3,USA,U11,M
42173168,FC Stars 2015 Boys,FC Stars (IL),IL,2,USA,U11,M
42175216,RFA SS 2015 Boys,Real Futbol Academy,NJ,1,USA,U11,M
42177025,NSU Germantown 2015 Boys Blue,,WI,2,USA,U11,M
42159081,Laingsburg u10 boys,Laingsburg Soccer Club,MI,2,USA,U11,M
42175927,COSC Pre-ECNL B15 II,California Odyssey Soccer Club,CAN,4,USA,U11,M
42175107,FC23nxterafootball,,CAN,4,USA,U11,M
42158035,2015 Boys Premier II,San Diego FORCE FC,CAS,4,USA,U11,M
42176398,KH PreElite Murfreesboro B15-1,Kings Hammer Murfreesboro,TN,3,USA,U11,M
42158143,B2015 Premier (Sevilla),Rebels San Diego,CAS,4,USA,U11,M
42175588,Dublin United 15B Pre-EA,Dublin United,CAN,4,USA,U11,M
42158227,North B15 Pre-NPL,CDA Slammers,CAS,4,USA,U11,M
42161850,Dallas Surf 15B Silver,Dallas Surf,TXN,3,USA,U11,M
42158422,XTREME 2015/16 BOYS,Xtreme SC,VA,1,USA,U11,M
42175328,Fallbrook Villa FC B2015 Black,,CAS,4,USA,U11,M
42158422,XTREME 2015/16 BOYS,Xtreme SC,VA,1,USA,U11,M
42177051,Pacific FC,,CAS,4,USA,U11,M
42159635,SLSG IL B 2015 Juventus,St. Louis Scott Gallagher,MO,2,USA,U11,M
42163682,Suns FC 2015 Orange Male,El Paso Premier League,TXS,3,USA,U11,M
42164902,GC Select 2015B Elite,Gulf Coast SC,TXS,3,USA,U11,M
42160733,Century United 2015 Boys Silver,Century United Soccer,PAW,1,USA,U11,M
42160439,DCSC Brookland Blue Wolfpack B15,DC Soccer Club,MD,1,USA,U11,M
42176581,BUSC 2015 Pre-MLS Next,Ballistic United,CAN,4,USA,U11,M
42174561,TRIUMPH 15B GOLD,Triumph Youth Soccer,GA,3,USA,U11,M
42176913,CSC U11B Ireland,Campbell Soccer Club (CSC),KY,2,USA,U11,M
42163899,u10 Boys Blue,Central Vermont FC,VT,1,USA,U11,M
42164222,2015 Pinsonneault White,Hudson United SC,NH,1,USA,U11,M
42176165,Impact City FC Millcreek 15B Blue,,UT,4,USA,U11,M
42161114,SFC 2015B,Shelbyville FC,TN,3,USA,U11,M
42162939,Barcelona United Premier 15B,Barcelona United,OH,2,USA,U11,M
42163984,DASC Chaos,Dillsburg Area SC (DASC),PAE,1,USA,U11,M
42158930,East Coast Surf B2015 White,East Coast Surf,NYE,1,USA,U11,M
42176439,OSUB15Red,Ohio Strikers United,OH,2,USA,U11,M
42159250,Metro Alliance FC 2015B Southern IL Red,Metro Alliance FC ,IL,2,USA,U11,M
42162768,2015 Boys Academy UA Vapor,Ohio Premier,OH,2,USA,U11,M
42162911,SP Soccer Academy 2015 Boys Blue 2,SP Soccer Academy,OH,2,USA,U11,M
42161382,Carmel FC 2015B Gray,Carmel FC,IN,2,USA,U11,M
42159191,Storm 2015,Highland Youth Soccer Club,NJ,1,USA,U11,M
42162476,JAM Broward - Rincon,Juventus Academy Miami,FL,3,USA,U11,M
42158659,Sturgis FC 2015B,Sturgis SC,MI,2,USA,U11,M
42162167,Maryland International 2015,Maryland International Soccer Club,MD,1,USA,U11,M
42175667,AFC Lightning 14B White,AFC Lightning,GA,3,USA,U11,M
42161081,IAM3rd PDA 2015 Boys Blue,I AM 3RD SOCCER,KY,2,USA,U11,M
42177029,Leander FC 2015 B Green,Leander YSA,TXS,3,USA,U11,M
42164870,Sporting Club Baltimore 2015/2016,,MD,1,USA,U11,M
42163521,DPSFC Maroon 15B,Deer Park Soccer FC,TXS,3,USA,U11,M
42160269,Downriver 15B Silver,Detroit City FC,MI,2,USA,U11,M
42176909,PSG ACADEMY CHICAGO 2015 BOYS PRE-ACADEMY,PSG Academy Chicago,IL,2,USA,U11,M
42162641,AHFC 15B Premier 4 C,Albion Hurricanes FC,TXS,3,USA,U11,M
42160213,MSA 2015 Matrix Gold,Marlboro Soccer Association,NJ,1,USA,U11,M
42163185,ANDOVER ADRENALINE FC 15B,Wichita Regional Soccer Association,KS,2,USA,U11,M
42162744,Columbus Force 15B White,Columbus Force SC,OH,2,USA,U11,M
42162413,Barça Academy Austin 15B Green,Hill Country FC / Barca Academy Austin,TXS,3,USA,U11,M
42159750,PASC_2015,Perth Amboy SC,NJ,1,USA,U11,M
42161725,Strikers FC B2015 AC-Blue,Strikers FC,MT,4,USA,U11,M
42159750,PASC_2015,Perth Amboy SC,NJ,1,USA,U11,M
42172811,FFC B15 Gierman,FAIRFIELD FC,TXS,3,USA,U11,M
42161725,Strikers FC B2015 AC-Blue,Strikers FC,MT,4,USA,U11,M
42157991,TFA-SD B2015 Gold,TOTAL FUTBOL ACADEMY (CA),CAS,4,USA,U11,M
42159925,CFC 15B,Campeones FC,TXN,3,USA,U11,M
42176754,REVERE U11 D5 S,Revere Soccer Club,OH,2,USA,U11,M
42211200,New England Revolution MLS NEXT 2010s - U15,New England Revolution,MA,1,USA,U11,M
42162924,FC Columbus Brazil 2015 Boys,FC Columbus,OH,2,USA,U11,M
42163881,PRSC 2015 B Orange I,Park Ridge SC,IL,2,USA,U11,M
42176409,Iowa Rush North 2015 Boys,Iowa Rush Soccer Club,IA,2,USA,U11,M
42158287,East County (SD) B2015 Blue,United SoCal,CAS,4,USA,U11,M
42160164,Apex 2015 Boys,Harrah SC,OK,3,USA,U11,M
42162229,FC Dallas Youth 15B Blue,FC Dallas Youth,TXN,3,USA,U11,M
42176166,Cranford Development Academy 2015B,Cranford SC,NJ,1,USA,U11,M
42175442,DAC B14 Elite I,,CAS,4,USA,U11,M
42158718,ENCO '15 (u10) Boys Red,ENCO United Soccer Club,PAE,1,USA,U11,M
42159466,15B Grey,Allstars United,CAN,4,USA,U11,M
42163416,GULFSOUTH Rush 15 Boys,Coastal Rush,FL,3,USA,U11,M
42158596,2024 APSC 2015B Rebels,Arden Park Soccer Club,CAN,4,USA,U11,M
42159193,Midland Fusion 15 White,Midland SC,MI,2,USA,U11,M
42158568,Buckingham United 2015 Boys Green,Buckingham United Soccer Club (CBAA),PAE,1,USA,U11,M
42176100,U11 Pre-MLS Gold,IFA,MA,1,USA,U11,M
42162551,Elite FC 2015 Boys OCL White,Elite FC,OH,2,USA,U11,M
42162115,Royal Peak FC 2015 White,Royal Peak FC,TXN,3,USA,U11,M
42164159,Steel United WA B15 Elite,Steel United Washington,WA,4,USA,U11,M
42159154,Titans,Middle Country SC,NYE,1,USA,U11,M
42158057,B2015 White,Scripps Ranch SC,CAS,4,USA,U11,M
42171657,NWC Alliance 2015 Boys Elite,NWC Alliance Soccer Club,OH,2,USA,U11,M
42162779,ANWSC Wellington SC 2015B Gold,Wellington SC,FL,3,USA,U11,M
42161525,South Shore 2015B AT Sky Blue United,Select,MA,1,USA,U11,M
42163358,MUSC 2015 (2) Boys,Mountaineer United Soccer Club,WV,1,USA,U11,M
42162638,NTX United FC 2015B Wallace,NTX United FC,TXN,3,USA,U11,M
42175363,APSC 2015B Rebels,Arden Park Soccer Club,CAN,4,USA,U11,M
42162448,Eastern Strom 2015,Jericho (LIJSL),NYE,1,USA,U11,M
42161826,2015 Boys Centauros Academy,Real Colorado,CO,4,USA,U11,M
42164247,Conval 2015 Boys U11,ConVal Soccer Club,NH,1,USA,U11,M
42162483,Kaptiva Sports Academy TX Purple STXCL EC B2015,Kaptiva Sports Academy,TXS,3,USA,U11,M
42165032,Royal Sporting 2015 NY,Royal Sporting ,NYE,1,USA,U11,M
42162733,Central 15B Gold,HTX,TXS,3,USA,U11,M
42163661,Sockers FC 2015 Orange,Sockers FC,IL,2,USA,U11,M
42163845,Caledonia Flood Thunder (10B),Caledonia Flood ,VT,1,USA,U11,M
42160096,Commack Raptors B15,Commack Soccer,NYE,1,USA,U11,M
42163544,SPORTING WICHITA 2016B ACADEMY,Sporting Wichita,KS,2,USA,U11,M
42158019,La Esperanza B15,Club Deportivo La Esperanza,CAS,4,USA,U11,M
42163656,2015 Boys Academy 1,Lakeville Soccer Club,MN,2,USA,U11,M
42176244,Ames SC 11u Boys Navy,Ames Soccer Club ,IA,2,USA,U11,M
42158174,B2015 BLUE-ESC,SDSC Surf Escondido,CAS,4,USA,U11,M
42164630,WSA South 15 Boys (Pedro Colina),West Side Alliance SC,OK,3,USA,U11,M
42160887,Orland Park Sting FC 2015 Premier,Orland Park Sting FC,IL,2,USA,U11,M
42175650,Capital FC 15B Red PA,Capital FC,OR,4,USA,U11,M
42160907,2015 Boys South Shore Elite White,FC Boston Bolts,MA,1,USA,U11,M
42158466,SMS 2015 Boys Classic,St. Mary's Soccer,MD,1,USA,U11,M
42163511,MKSC 2015,Manhattan Kickers,NYE,1,USA,U11,M
42162456,Mineola 2015 Green,Mineola (LIJSL),NYE,1,USA,U11,M
42164168,Glacier Surf 2015 Boys BLUE,Glacier Surf Soccer Club,MT,4,USA,U11,M
42159956,NTX Celtic 15B Strange South,NTX Celtic FC,TXN,3,USA,U11,M
42161195,KH Classic B15 McIver,Kings Hammer Soccer Club,KY,2,USA,U11,M
42161209,2015 Unity,,PAE,1,USA,U11,M
42177460,IP-NUFC 2015 Boys Black,Northern United FC,IL,2,USA,U11,M
42171137,Pflugerville FC STXCL WC B15 Green,Pflugerville AYSL,TXS,3,USA,U11,M
42161209,2015 Unity,,PAE,1,USA,U11,M
42177093,Alianza White 15,Alianza SC,GA,3,USA,U11,M
42161683,GFSC 2015B Green D2,GFSC Geauga Federation Soccer Club,OH,2,USA,U11,M
42163843,FORCE 2015B PREMIER BLUE,Crystal Lake Soccer Federation,IL,2,USA,U11,M
42158776,SANTA CRUZ SHARKS 15 GRAY,Santa Cruz City Soccer Club,CAN,4,USA,U11,M
42162274,Jr Academy 15B Dildy,San Antonio City SC,TXS,3,USA,U11,M
42163987,WVFC 2015 Boys - Red,West Virginia Futbol Club,WV,1,USA,U11,M
42161372,BEST FC 2015 Boys Red Regional,Best FC,MA,1,USA,U11,M
42161625,Brazas 2015 Boys White Diego Lopez,Brazas Futebol Club,AZ,4,USA,U11,M
42162236,Galaxy 2015,Marple Newtown Soccer Association,PAE,1,USA,U11,M
42160063,Pythons,Garden City (LIJSL),NYE,1,USA,U11,M
42160985,KICS FC (CITY) 2015 BLUE,Chicago KICS Football Club,IL,2,USA,U11,M
42164815,15B Red - Summer Select,Philadelphia Ukrainian Nationals,PAE,1,USA,U11,M
42162821,PFC Extreme U10 Boys,Pataskala Futbol Club Extreme (PFC Extreme),OH,2,USA,U11,M
42164573,Wisloka Soccer Academy White 2015,Wisloka Chicago Soccer Academy,IL,2,USA,U11,M
42162974,Deportivo 59 FC 2016B Premier,Deportivo 59 FC,IL,2,USA,U11,M
42172763,SQUAD FC,,TXN,3,USA,U11,M
42163945,APYSL U10 Boys Knights,Averill Park,NYE,1,USA,U11,M
42162915,Olimpia USA 2015/2016 Boys,Olimpia USA Soccer,OH,2,USA,U11,M
42163244,SDA 2015 Boys Pre-MLS Blue,Syracuse Development Academy (SDA),NYW,1,USA,U11,M
42160389,LHSA 2015B Tsunami,Lawrence Hamnett SA,NJ,1,USA,U11,M
42160189,2015 Boys TOROS,W&H America,FL,3,USA,U11,M
42161159,2015 NH Navy,Seacoast United,NH,1,USA,U11,M
42175437,NW United B15 White,Northwest United FC,WA,4,USA,U11,M
42163317,Royal Oak FC 2015 Boys Green,Royal Oak FC,MI,2,USA,U11,M
42159251,Greenhaven SC 15B II,Greenhaven Soccer Club,CAN,4,USA,U11,M
42158045,ALBION SC San Diego CV B15 Academy,ALBION SC San Diego,CAS,4,USA,U11,M
42161592,2015B USL Championship,Miami FC Academy,FL,3,USA,U11,M
42158160,Strikers FC Orange-B2015 VE,Strikers FC Orange,CAS,4,USA,U11,M
42177024,PALOUSE B15 GREY,Washington East Surf Soccer Club,WA,4,USA,U11,M
42163848,Red Hawks U11 Coed - Red,Pelham NH Soccer Club,NH,1,USA,U11,M
42164138,Jackson Fury 2015B,Jackson Fury Soccer Club,OH,2,USA,U11,M
42160687,Sporting Arkansas 2015B AFC Richmond,Sporting Arkansas,AR,3,USA,U11,M
42159480,MPSA CRUSH 2015 SAB,MPSA Crush,MI,2,USA,U11,M
42177002,U11 Bay Village Boys D2 Collins,Bay Soccer Club,OH,2,USA,U11,M
42163993,Iroquois U10 1,Iroquois SC,VT,1,USA,U11,M
42161922,FC LEGENDS UTD 15B Red,FC LEGENDS UTD,TXN,3,USA,U11,M
42158628,ZZ-CHERRY HILL SC Warriors 2015,Cherry Hill SC,NJ,1,USA,U11,M
42163119,Madrid 15B,Bomb City Madrid,TXN,3,USA,U11,M
42173801,Blount United Rush SC 2015 Navy,Blount United SC,TN,3,USA,U11,M
42175902,Jaguares FC 2015,Paso Del Norte SA,TXS,3,USA,U11,M
42163119,Madrid 15B,Bomb City Madrid,TXN,3,USA,U11,M
42186222,Pacific FC B14 Titan Blue,Pacific FC,WA,4,USA,U11,M
42162717,WNY Flash 15B Premier,Western New York Flash,NYW,1,USA,U11,M
42161369,SLSG MO B 2015 Chelsea,St. Louis Scott Gallagher,MO,2,USA,U11,M
42162842,Polaris SC 15B Sky,Polaris Soccer Club,OH,2,USA,U11,M
42167076,2016 Ace Onyx,ACE SC,WI,2,USA,U11,M
42161552,2015 Boys Regional Blue,Maine Lightning Soccer Club,ME,1,USA,U11,M
42164086,DMSC 2015 Boys Red,Des Moines SC,IA,2,USA,U11,M
42164140,BSAB2015RED,Bees Soccer Academy,OH,2,USA,U11,M
42164812,Broadview Heights (BHFC) B15 - Zimmer,Broadview Heights Travel Soccer,OH,2,USA,U11,M
42158232,HW B2015 BLACK - SOCAL,LA Surf Soccer Club,CAS,4,USA,U11,M
42160947,Boston Bolts B2015 Boston Elite,FC Boston Bolts,MA,1,USA,U11,M
42160451,Revolution 2015B White,Twin County Soccer Association,NJ,1,USA,U11,M
42164098,WSA Boys 2015/2016 White - BU11,Windham Soccer Association,NH,1,USA,U11,M
42160158,Henderson LVSA '15B Red,Henderson-LVSA,NV,4,USA,U11,M
42175845,CUSC 15B Red Strikers,Clackamas United Soccer Club,OR,4,USA,U11,M
42163450,New Brunswick Soccer Club - Madrid,New Brunswick Soccer Club,NJ,1,USA,U11,M
42164087,DMSC 2015 Boys Blue,Des Moines SC,IA,2,USA,U11,M
42159019,2015B Select Black,Los Gatos United Soccer Club,CAN,4,USA,U11,M
42159387,Atchison Village Lightning Green 2015B,,CAN,4,USA,U11,M
42164087,DMSC 2015 Boys Blue,Des Moines SC,IA,2,USA,U11,M
42158399,LA Monsters/Wilmington Juniors B15,LA Monsters FC,CAS,4,USA,U11,M
42160138,Las Vegas Sports Academy U11 Boys Onix 2015,Las Vegas Sports Academy,NV,4,USA,U11,M
42177319,B2015 HFC HVL Classic,Highland FC,NC,3,USA,U11,M
42161441,DSC Panthers 15/16,Dixon Soccer Club,IL,2,USA,U11,M
42176638,B2015 Hornets,Shrub Oak,NYE,1,USA,U11,M
42165132,FC Rangers 2015,,TXS,3,USA,U11,M
42158473,Upper Township SA Comets Green 2015,Upper Township SA,NJ,1,USA,U11,M
42162339,GalaxySC 15B Red,Galaxy Soccer Club,TXS,3,USA,U11,M
42163150,USC Pulisic Bluezz 15,Union Soccer,NJ,1,USA,U11,M
42159067,SVU Boys 15 White,Sonoma Valley United,CAN,4,USA,U11,M
42159572,Boys 2015 LC Explosion,Liberty Center,OH,2,USA,U11,M
42162109,Premier FA 2015B Green,Premier Futbol Academy of San Antonio,TXS,3,USA,U11,M
42159156,MRFC 15B Barcelona,Madera Roja FC,CAN,4,USA,U11,M
42162045,Germantown Legends 2015 Silver,Germantown Legends,TN,3,USA,U11,M
42176231,SPORTING WICHITA 2015B SDL ACADEMY,Sporting Wichita,KS,2,USA,U11,M
42172273,SC Wave WCW Academy 2015 Elite Boys,SC Wave,WI,2,USA,U11,M
42158359,B15 FC,Legends FC SD North,CAS,4,USA,U11,M
42159643,Panthers 2015B,Millstone United,NJ,1,USA,U11,M
42158552,HVAA Fever 2015,Huntingdon Valley AA,PAE,1,USA,U11,M
42158359,B15 FC,Legends FC SD North,CAS,4,USA,U11,M
42177080,Chicago Celtic SC 2015 Green,,IL,2,USA,U11,M
42161173,Marshfield United 2015 Boys Black,Marshfield United Soccer Club (MUSC),MA,1,USA,U11,M
42160102,Blue Pride,Bethpage PAL Soccer Club,NYE,1,USA,U11,M
42164028,VALLEY FC 2015 BOYS EDP PREMIER,Valley FC,CT,1,USA,U11,M
42166300,Nelson Elite 2016 Boys,Nelson Elite,KY,2,USA,U11,M
42160310,Virginia Valor FC 2015B Gold,Virginia Valor FC,VA,1,USA,U11,M
42175277,CITY SC SW B15 EA MUR,City SC Southwest,CAS,4,USA,U11,M
42159562,Royal Oak FC 2015 Boys Black,Royal Oak FC,MI,2,USA,U11,M
42162171,South Orlando SC SOSC 2015B Pre-Premier,South Orlando SC,FL,3,USA,U11,M
42162188,Loudoun 2015 Boys Gold,Loudoun Soccer Club,VA,1,USA,U11,M
42162238,FC Pride 2015 Boys Pre-ECNL 2,FC Pride,IN,2,USA,U11,M
42163181,SSA Swarm Coastal 15/16B,Southern Soccer Academy,GA,3,USA,U11,M
42162592,15B PSG,Town & Country Optimist Club,TXS,3,USA,U11,M
42160778,Worldwide Soccer Club B2015B,Worldwide FC,CAS,4,USA,U11,M
42164429,AHFC 15B Blue SW,Albion Hurricanes FC,TXS,3,USA,U11,M
42158583,San Carlos United SC 15B Black,San Carlos United Soccer Club,CAN,4,USA,U11,M
42161350,Mahwah-B11C-Wood,Mahwah Raiders Soccer Club,NJ,1,USA,U11,M
42164661,Aurora Eagles 2015,Aurora Eagles SC,IL,2,USA,U11,M
42158583,San Carlos United SC 15B Black,San Carlos United Soccer Club,CAN,4,USA,U11,M
42161350,Mahwah-B11C-Wood,Mahwah Raiders Soccer Club,NJ,1,USA,U11,M
42162158,DKSC 15B Yazzan,DKSC,TXN,3,USA,U11,M
42164770,Elite FC 15B Black,,UT,4,USA,U11,M
42161242,Wasatch SC 15 B CH - Blue,Wasatch SC,UT,4,USA,U11,M
42162724,Whetstone Park Rangers Hoops 2015,Whetstone Park Rangers,OH,2,USA,U11,M
